93.8 1.749 -15.872
93.9 1.751 -15.464
94.0 1.752 -15.076
94.1 1.754 -14.707
94.2 1.756 -14.355
94.3 1.757 -14.020
94.4 1.759 -13.701
94.5 1.761 -13.395
94.6 1.762 -13.102
94.7 1.764 -12.822
94.8 1.766 -12.554
94.9 1.767 -12.297
95.0 1.769 -12.050
95.1 1.771 -11.812
95.2 1.772 -11.584
95.3 1.774 -11.364
95.4 1.776 -11.152
95.5 1.777 -10.948
95.6 1.779 -10.752
95.7 1.781 -10.562
95.8 1.782 -10.378
95.9 1.784 -10.201
96.0 1.786 -10.030
96.1 1.787 -9.864
96.2 1.789 -9.704
96.3 1.791 -9.549
96.4 1.792 -9.398
96.5 1.794 -9.253
96.6 1.795 -9.111
96.7 1.797 -8.974
96.8 1.799 -8.841
96.9 1.800 -8.711
97.0 1.802 -8.586
97.1 1.804 -8.464
97.2 1.805 -8.345
97.3 1.807 -8.229
97.4 1.808 -8.117
97.5 1.810 -8.007
97.6 1.812 -7.901
97.7 1.813 -7.797
97.8 1.815 -7.696
97.9 1.817 -7.597
98.0 1.818 -7.501
98.1 1.820 -7.407
98.2 1.821 -7.316
98.3 1.823 -7.226
98.4 1.825 -7.139
98.5 1.826 -7.054
98.6 1.828 -6.971
98.7 1.829 -6.889
98.8 1.831 -6.810
98.9 1.833 -6.732
99.0 1.834 -6.656
99.1 1.836 -6.582
99.2 1.837 -6.509
99.3 1.839 -6.438
99.4 1.841 -6.368
99.5 1.842 -6.300
99.6 1.844 -6.233
99.7 1.845 -6.167
99.8 1.847 -6.103
99.9 1.849 -6.040
100.0	1.850	-5.979
100.1	1.852	-5.918
100.2	1.853	-5.859
100.3	1.855	-5.801
100.4	1.856	-5.744
100.5	1.858	-5.688
100.6	1.860	-5.633
100.7	1.861	-5.579
100.8	1.863	-5.526
100.9	1.864	-5.474
101.0	1.866	-5.423
101.1	1.867	-5.373
101.2	1.869	-5.324
101.3	1.871	-5.276
101.4 	1.872	-5.228
101.5 	1.874	-5.182
101.6	1.875	-5.136
101.7	1.877	-5.091
101.8	1.878	-5.046
101.9	1.880	-5.003
102.0 1.881	-4.960
102.1 1.883	-4.917
102.2 1.884	-4.876
102.3 1.886	-4.835
102.4 1.888	-4.795
102.5 1.889	-4.755
102.6 1.891	-4.716
102.7 1.892	-4.678
102.8 1.894	-4.640
102.9 1.895	-4.603
103.0 1.897	-4.566
103.1 1.898	-4.530
103.2 1.900	-4.495
103.3 1.901	-4.460
103.4 1.903	-4.425
103.5 1.904	-4.391
103.6 1.906	-4.358
103.7 1.907	-4.325
103.8 1.909	-4.292
103.9 1.910	-4.260
104.0  1.91	4.228
